User_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Purchase
1000149,M,26-35,1,B,2,1,15161
1000149,M,26-35,1,B,2,1,7835
1000149,M,26-35,1,B,2,1,6188
1000149,M,26-35,1,B,2,1,10715
1000149,M,26-35,1,B,2,1,15210
1000149,M,26-35,1,B,2,1,6998
1000149,M,26-35,1,B,2,1,7064
1000150,M,36-45,7,B,0,1,5865
1000150,M,36-45,7,B,0,1,8697
1000150,M,36-45,7,B,0,1,8798
1000150,M,36-45,7,B,0,1,15255
1000150,M,36-45,7,B,0,1,8009
1000150,M,36-45,7,B,0,1,13272
1000150,M,36-45,7,B,0,1,16061
1000150,M,36-45,7,B,0,1,7995
1000151,F,26-35,20,A,1,1,12063
1000151,F,26-35,20,A,1,1,11653
1000151,F,26-35,20,A,1,1,7011
1000151,F,26-35,20,A,1,1,6089
1000151,F,26-35,20,A,1,1,8124
1000151,F,26-35,20,A,1,1,11977
1000151,F,26-35,20,A,1,1,7179
1000151,F,26-35,20,A,1,1,1990
1000151,F,26-35,20,A,1,1,15678
1000151,F,26-35,20,A,1,1,6894
1000151,F,26-35,20,A,1,1,7964
1000151,F,26-35,20,A,1,1,8707
1000151,F,26-35,20,A,1,1,7035
1000151,F,26-35,20,A,1,1,11493
1000151,F,26-35,20,A,1,1,5180
1000151,F,26-35,20,A,1,1,7009
1000151,F,26-35,20,A,1,1,7175
1000151,F,26-35,20,A,1,1,7159
1000151,F,26-35,20,A,1,1,6129
1000151,F,26-35,20,A,1,1,7087
1000153,M,0-17,10,C,0,0,8588
1000153,M,0-17,10,C,0,0,20679
1000153,M,0-17,10,C,0,0,8817
1000154,M,51-55,20,A,4+,1,7821
1000154,M,51-55,20,A,4+,1,15257
1000154,M,51-55,20,A,4+,1,6139
1000155,M,36-45,12,C,4+,1,6967
1000155,M,36-45,12,C,4+,1,6807
1000155,M,36-45,12,C,4+,1,5415
1000155,M,36-45,12,C,4+,1,1916
1000155,M,36-45,12,C,4+,1,16208
1000155,M,36-45,12,C,4+,1,9795
1000156,F,46-50,7,C,4+,1,6010
1000156,F,46-50,7,C,4+,1,7141
1000157,M,36-45,16,A,1,0,15544
1000157,M,36-45,16,A,1,0,7762
1000157,M,36-45,16,A,1,0,6123
1000157,M,36-45,16,A,1,0,11475
1000157,M,36-45,16,A,1,0,6368
1000157,M,36-45,16,A,1,0,6962
1000157,M,36-45,16,A,1,0,5185
1000157,M,36-45,16,A,1,0,5474
1000157,M,36-45,16,A,1,0,12920
1000158,M,55+,7,C,2,1,9703
1000159,F,46-50,0,A,1,1,12828
1000160,M,36-45,7,C,3,0,4681
1000160,M,36-45,7,C,3,0,5881
1000161,M,46-50,16,C,4+,1,8108
1000161,M,46-50,16,C,4+,1,20915
1000161,M,46-50,16,C,4+,1,8689
1000161,M,46-50,16,C,4+,1,10062
1000161,M,46-50,16,C,4+,1,16272
1000161,M,46-50,16,C,4+,1,9821
1000161,M,46-50,16,C,4+,1,13717
1000161,M,46-50,16,C,4+,1,15378
1000161,M,46-50,16,C,4+,1,10040
1000162,F,18-25,4,C,4+,0,5711
1000162,F,18-25,4,C,4+,0,7059
1000162,F,18-25,4,C,4+,0,11808
1000162,F,18-25,4,C,4+,0,19091
1000163,M,18-25,4,A,1,0,1534
1000163,M,18-25,4,A,1,0,3923
1000163,M,18-25,4,A,1,0,3506
1000163,M,18-25,4,A,1,0,4000
1000163,M,18-25,4,A,1,0,3460
1000163,M,18-25,4,A,1,0,3611
1000163,M,18-25,4,A,1,0,8305
1000163,M,18-25,4,A,1,0,12017
1000163,M,18-25,4,A,1,0,11374
1000163,M,18-25,4,A,1,0,15312
1000163,M,18-25,4,A,1,0,8067
1000163,M,18-25,4,A,1,0,11635
1000163,M,18-25,4,A,1,0,3931
1000163,M,18-25,4,A,1,0,4145
1000163,M,18-25,4,A,1,0,3916
1000163,M,18-25,4,A,1,0,4012
1000163,M,18-25,4,A,1,0,2952
1000163,M,18-25,4,A,1,0,4152
1000163,M,18-25,4,A,1,0,3068
1000163,M,18-25,4,A,1,0,5697
1000165,M,18-25,16,A,1,0,19928
1000165,M,18-25,16,A,1,0,6873
1000165,M,18-25,16,A,1,0,15879
1000165,M,18-25,16,A,1,0,11400
1000166,M,18-25,4,B,1,1,16856
1000166,M,18-25,4,B,1,1,15470
1000166,M,18-25,4,B,1,1,15956
1000166,M,18-25,4,B,1,1,19966
1000166,M,18-25,4,B,1,1,15454
1000166,M,18-25,4,B,1,1,7924
1000166,M,18-25,4,B,1,1,9752
1000166,M,18-25,4,B,1,1,11513
1000166,M,18-25,4,B,1,1,8843
1000166,M,18-25,4,B,1,1,9849
1000166,M,18-25,4,B,1,1,9812
1000166,M,18-25,4,B,1,1,16651
1000166,M,18-25,4,B,1,1,9942
1000166,M,18-25,4,B,1,1,5966
1000166,M,18-25,4,B,1,1,6182
1000166,M,18-25,4,B,1,1,5280
1000166,M,18-25,4,B,1,1,8902
1000169,M,26-35,7,B,3,0,7999
1000169,M,26-35,7,B,3,0,5423
1000169,M,26-35,7,B,3,0,1460
1000169,M,26-35,7,B,3,0,9732
1000169,M,26-35,7,B,3,0,7861
1000169,M,26-35,7,B,3,0,15419
1000169,M,26-35,7,B,3,0,1434
1000169,M,26-35,7,B,3,0,7034
1000169,M,26-35,7,B,3,0,7013
1000169,M,26-35,7,B,3,0,6898
1000169,M,26-35,7,B,3,0,5139
1000169,M,26-35,7,B,3,0,5187
1000169,M,26-35,7,B,3,0,8655
1000169,M,26-35,7,B,3,0,5432
1000169,M,26-35,7,B,3,0,7019
1000169,M,26-35,7,B,3,0,8466
1000169,M,26-35,7,B,3,0,8698
1000169,M,26-35,7,B,3,0,2750
1000169,M,26-35,7,B,3,0,8015
1000169,M,26-35,7,B,3,0,5446
1000169,M,26-35,7,B,3,0,15800
1000169,M,26-35,7,B,3,0,15851
1000169,M,26-35,7,B,3,0,15402
1000170,M,26-35,11,C,1,1,19696
1000170,M,26-35,11,C,1,1,15745
1000171,F,51-55,17,B,1,1,16018
1000172,M,26-35,3,C,2,0,14070
1000173,M,26-35,0,B,1,1,16590
1000173,M,26-35,0,B,1,1,20537
1000173,M,26-35,0,B,1,1,12662
1000173,M,26-35,0,B,1,1,9960
1000173,M,26-35,0,B,1,1,10013
1000173,M,26-35,0,B,1,1,11598
1000173,M,26-35,0,B,1,1,11563
1000173,M,26-35,0,B,1,1,7184
1000173,M,26-35,0,B,1,1,6085
1000173,M,26-35,0,B,1,1,5909
1000173,M,26-35,0,B,1,1,9786
1000173,M,26-35,0,B,1,1,10074
1000173,M,26-35,0,B,1,1,8062
1000173,M,26-35,0,B,1,1,7861
1000173,M,26-35,0,B,1,1,5173
1000173,M,26-35,0,B,1,1,9825
1000173,M,26-35,0,B,1,1,9845
1000173,M,26-35,0,B,1,1,19472
1000173,M,26-35,0,B,1,1,11693
1000173,M,26-35,0,B,1,1,8053
1000173,M,26-35,0,B,1,1,5962
1000174,M,26-35,16,C,2,0,15828
1000174,M,26-35,16,C,2,0,15864
1000174,M,26-35,16,C,2,0,15864
1000174,M,26-35,16,C,2,0,11457
1000174,M,26-35,16,C,2,0,11823
1000174,M,26-35,16,C,2,0,15267
1000175,F,26-35,2,B,1,0,9805
1000175,F,26-35,2,B,1,0,7918
1000175,F,26-35,2,B,1,0,9995
1000175,F,26-35,2,B,1,0,8113
1000175,F,26-35,2,B,1,0,9749
1000175,F,26-35,2,B,1,0,1772
1000175,F,26-35,2,B,1,0,23341
1000175,F,26-35,2,B,1,0,10604
1000175,F,26-35,2,B,1,0,10681
1000175,F,26-35,2,B,1,0,8323
1000176,F,18-25,3,C,1,0,5202
1000177,M,51-55,1,B,3,1,19108
1000177,M,51-55,1,B,3,1,9828
1000177,M,51-55,1,B,3,1,11595
1000178,M,55+,17,A,2,1,7900
1000178,M,55+,17,A,2,1,1381
1000178,M,55+,17,A,2,1,7187
1000179,M,26-35,0,A,1,0,6147
1000179,M,26-35,0,A,1,0,11687
1000180,M,46-50,12,C,4+,0,6086
1000180,M,46-50,12,C,4+,0,5444
1000181,M,18-25,17,C,1,0,8614
1000181,M,18-25,17,C,1,0,15825
1000181,M,18-25,17,C,1,0,19050
1000181,M,18-25,17,C,1,0,11763
1000181,M,18-25,17,C,1,0,7090
1000181,M,18-25,17,C,1,0,5396
1000181,M,18-25,17,C,1,0,3454
1000181,M,18-25,17,C,1,0,6906
1000181,M,18-25,17,C,1,0,7938
1000181,M,18-25,17,C,1,0,8141
1000182,M,18-25,4,C,0,0,8576
1000182,M,18-25,4,C,0,0,13301
1000182,M,18-25,4,C,0,0,5359
1000182,M,18-25,4,C,0,0,8862
1000182,M,18-25,4,C,0,0,16234
1000183,F,46-50,1,B,1,1,14334
1000183,F,46-50,1,B,1,1,13275
1000183,F,46-50,1,B,1,1,8690
1000183,F,46-50,1,B,1,1,6916
1000183,F,46-50,1,B,1,1,8788
1000184,F,26-35,0,C,4+,1,7954
1000184,F,26-35,0,C,4+,1,15466
1000184,F,26-35,0,C,4+,1,3427
1000184,F,26-35,0,C,4+,1,13601
1000185,M,46-50,0,C,0,0,15780
1000185,M,46-50,0,C,0,0,8200
1000186,M,18-25,5,C,0,0,19452
1000186,M,18-25,5,C,0,0,10834
1000187,F,46-50,1,B,1,0,8127
1000187,F,46-50,1,B,1,0,9776
1000187,F,46-50,1,B,1,0,15560
1000187,F,46-50,1,B,1,0,10055
1000187,F,46-50,1,B,1,0,5832
1000187,F,46-50,1,B,1,0,9912
1000187,F,46-50,1,B,1,0,7801
1000187,F,46-50,1,B,1,0,7031
1000187,F,46-50,1,B,1,0,7039
1000187,F,46-50,1,B,1,0,20771
1000187,F,46-50,1,B,1,0,7052
1000187,F,46-50,1,B,1,0,10075
1000187,F,46-50,1,B,1,0,7876
1000187,F,46-50,1,B,1,0,7036
1000187,F,46-50,1,B,1,0,8897
1000187,F,46-50,1,B,1,0,6911
1000187,F,46-50,1,B,1,0,6907
1000188,M,55+,16,C,2,0,12379
1000188,M,55+,16,C,2,0,11916
1000188,M,55+,16,C,2,0,4678
1000190,M,26-35,17,A,1,0,12235
1000190,M,26-35,17,A,1,0,4508
1000190,M,26-35,17,A,1,0,4686
1000190,M,26-35,17,A,1,0,11823
1000192,M,18-25,1,B,2,0,12001
1000192,M,18-25,1,B,2,0,10012
1000192,M,18-25,1,B,2,0,15294
1000192,M,18-25,1,B,2,0,6727
1000192,M,18-25,1,B,2,0,6015
1000192,M,18-25,1,B,2,0,7918
1000192,M,18-25,1,B,2,0,9565
1000192,M,18-25,1,B,2,0,11428
1000192,M,18-25,1,B,2,0,8108
1000192,M,18-25,1,B,2,0,6003
1000192,M,18-25,1,B,2,0,5849
1000192,M,18-25,1,B,2,0,4004
1000192,M,18-25,1,B,2,0,5354
1000193,F,46-50,15,C,1,1,5311
1000193,F,46-50,15,C,1,1,10018
1000193,F,46-50,15,C,1,1,19149
1000193,F,46-50,15,C,1,1,7922
1000193,F,46-50,15,C,1,1,7880
1000193,F,46-50,15,C,1,1,12662
1000193,F,46-50,15,C,1,1,5447
1000194,F,0-17,10,C,3,0,8104
1000194,F,0-17,10,C,3,0,7160
1000195,M,26-35,12,B,4+,1,9761
1000195,M,26-35,12,B,4+,1,9985
1000195,M,26-35,12,B,4+,1,6090
1000195,M,26-35,12,B,4+,1,15545
1000195,M,26-35,12,B,4+,1,9865
1000195,M,26-35,12,B,4+,1,4163
1000195,M,26-35,12,B,4+,1,8182
1000195,M,26-35,12,B,4+,1,9992
1000195,M,26-35,12,B,4+,1,11896
1000195,M,26-35,12,B,4+,1,7784
1000195,M,26-35,12,B,4+,1,15310
1000195,M,26-35,12,B,4+,1,5392
1000195,M,26-35,12,B,4+,1,10004
1000195,M,26-35,12,B,4+,1,1761
1000195,M,26-35,12,B,4+,1,19482
1000195,M,26-35,12,B,4+,1,6199
1000195,M,26-35,12,B,4+,1,11817
1000195,M,26-35,12,B,4+,1,7670
1000195,M,26-35,12,B,4+,1,5401
1000195,M,26-35,12,B,4+,1,20060
1000195,M,26-35,12,B,4+,1,9862
1000195,M,26-35,12,B,4+,1,7971
1000195,M,26-35,12,B,4+,1,12096
1000195,M,26-35,12,B,4+,1,7178
1000195,M,26-35,12,B,4+,1,6988
1000195,M,26-35,12,B,4+,1,16477
1000195,M,26-35,12,B,4+,1,8120
1000195,M,26-35,12,B,4+,1,16500
1000196,F,36-45,9,C,4+,0,8072
1000196,F,36-45,9,C,4+,0,7057
1000196,F,36-45,9,C,4+,0,19899
1000196,F,36-45,9,C,4+,0,8767
1000197,M,18-25,14,A,3,0,7041
1000198,M,26-35,12,A,0,1,15165
1000198,M,26-35,12,A,0,1,2738
1000198,M,26-35,12,A,0,1,15695
1000198,M,26-35,12,A,0,1,5344
1000198,M,26-35,12,A,0,1,2863
1000198,M,26-35,12,A,0,1,10585
1000198,M,26-35,12,A,0,1,10680
1000198,M,26-35,12,A,0,1,9823
1000198,M,26-35,12,A,0,1,8767
1000198,M,26-35,12,A,0,1,19296
1000198,M,26-35,12,A,0,1,19659
1000198,M,26-35,12,A,0,1,15883
1000198,M,26-35,12,A,0,1,11692
1000198,M,26-35,12,A,0,1,13096
1000198,M,26-35,12,A,0,1,16854
1000199,M,18-25,4,B,1,0,6134
1000199,M,18-25,4,B,1,0,7706
1000199,M,18-25,4,B,1,0,7924
1000199,M,18-25,4,B,1,0,1941
1000199,M,18-25,4,B,1,0,11840
1000199,M,18-25,4,B,1,0,3466
1000199,M,18-25,4,B,1,0,8121
1000199,M,18-25,4,B,1,0,5365
1000199,M,18-25,4,B,1,0,2229
1000199,M,18-25,4,B,1,0,5388
1000199,M,18-25,4,B,1,0,4161
1000199,M,18-25,4,B,1,0,15682
1000199,M,18-25,4,B,1,0,15793
1000200,F,18-25,4,C,0,0,5208
1000201,F,36-45,2,A,1,0,7845
1000201,F,36-45,2,A,1,0,9687
1000201,F,36-45,2,A,1,0,16604
1000201,F,36-45,2,A,1,0,8743
1000202,M,18-25,4,A,3,0,8796
1000202,M,18-25,4,A,3,0,1943
1000202,M,18-25,4,A,3,0,5268
1000202,M,18-25,4,A,3,0,6005
1000202,M,18-25,4,A,3,0,20556
1000202,M,18-25,4,A,3,0,12270
1000202,M,18-25,4,A,3,0,12039
1000202,M,18-25,4,A,3,0,8595
1000202,M,18-25,4,A,3,0,15180
1000202,M,18-25,4,A,3,0,5471
1000202,M,18-25,4,A,3,0,7765
1000202,M,18-25,4,A,3,0,7140
1000202,M,18-25,4,A,3,0,8051
1000202,M,18-25,4,A,3,0,7928
1000202,M,18-25,4,A,3,0,8010
1000202,M,18-25,4,A,3,0,5823
1000202,M,18-25,4,A,3,0,6071
1000202,M,18-25,4,A,3,0,15416
1000202,M,18-25,4,A,3,0,15548
1000202,M,18-25,4,A,3,0,11897
1000202,M,18-25,4,A,3,0,3491
1000202,M,18-25,4,A,3,0,7065
1000202,M,18-25,4,A,3,0,12900
1000202,M,18-25,4,A,3,0,5384
1000202,M,18-25,4,A,3,0,6966
1000202,M,18-25,4,A,3,0,3469
1000203,F,18-25,4,B,1,1,4104
1000203,F,18-25,4,B,1,1,15703
1000204,M,26-35,7,B,1,1,8781
1000204,M,26-35,7,B,1,1,8021
1000204,M,26-35,7,B,1,1,8230
1000204,M,26-35,7,B,1,1,5270
1000204,M,26-35,7,B,1,1,3603
1000204,M,26-35,7,B,1,1,7064
1000204,M,26-35,7,B,1,1,12957
1000204,M,26-35,7,B,1,1,13242
1000204,M,26-35,7,B,1,1,6913
1000204,M,26-35,7,B,1,1,7016
1000204,M,26-35,7,B,1,1,6992
1000204,M,26-35,7,B,1,1,8016
1000204,M,26-35,7,B,1,1,8023
1000205,M,36-45,12,A,1,0,15735
1000205,M,36-45,12,A,1,0,19026
1000205,M,36-45,12,A,1,0,8616
1000205,M,36-45,12,A,1,0,7010
1000205,M,36-45,12,A,1,0,3442
1000205,M,36-45,12,A,1,0,19626
1000205,M,36-45,12,A,1,0,5256
1000206,M,26-35,17,C,1,0,1961
1000206,M,26-35,17,C,1,0,3195
1000208,M,36-45,17,C,1,1,15372
1000208,M,36-45,17,C,1,1,18781
1000208,M,36-45,17,C,1,1,11843
1000208,M,36-45,17,C,1,1,6975
1000208,M,36-45,17,C,1,1,6447
1000209,M,36-45,1,B,4+,0,7847
1000210,F,0-17,10,C,0,0,19332
1000210,F,0-17,10,C,0,0,7582
1000211,M,46-50,17,C,1,1,19461
1000211,M,46-50,17,C,1,1,3988
1000212,M,26-35,16,C,3,0,3937
1000212,M,26-35,16,C,3,0,15174
1000212,M,26-35,16,C,3,0,7121
1000212,M,26-35,16,C,3,0,5306
1000214,M,18-25,20,C,1,0,11915
1000214,M,18-25,20,C,1,0,11417
1000214,M,18-25,20,C,1,0,6897
1000214,M,18-25,20,C,1,0,6866
1000214,M,18-25,20,C,1,0,7827
1000215,M,36-45,14,C,1,1,15634
1000215,M,36-45,14,C,1,1,10620
1000216,M,46-50,13,B,1,0,8779
1000216,M,46-50,13,B,1,0,7048
1000216,M,46-50,13,B,1,0,5161
1000216,M,46-50,13,B,1,0,3756
1000216,M,46-50,13,B,1,0,6979
1000216,M,46-50,13,B,1,0,5258
1000216,M,46-50,13,B,1,0,7036
1000216,M,46-50,13,B,1,0,8873
1000216,M,46-50,13,B,1,0,6889
1000216,M,46-50,13,B,1,0,6958
1000216,M,46-50,13,B,1,0,15714
1000216,M,46-50,13,B,1,0,7169
1000216,M,46-50,13,B,1,0,7121
1000216,M,46-50,13,B,1,0,5443
1000216,M,46-50,13,B,1,0,19234
1000216,M,46-50,13,B,1,0,9748
1000216,M,46-50,13,B,1,0,17204
1000216,M,46-50,13,B,1,0,8128
1000216,M,46-50,13,B,1,0,15601
1000216,M,46-50,13,B,1,0,11539
1000216,M,46-50,13,B,1,0,10322
1000216,M,46-50,13,B,1,0,4212
1000216,M,46-50,13,B,1,0,396
1000216,M,46-50,13,B,1,0,9786
1000216,M,46-50,13,B,1,0,5926
1000216,M,46-50,13,B,1,0,3657
1000216,M,46-50,13,B,1,0,12953
1000216,M,46-50,13,B,1,0,7764
1000216,M,46-50,13,B,1,0,2000
1000217,M,18-25,4,A,1,0,15222
1000218,M,36-45,14,C,3,1,1796
1000218,M,36-45,14,C,3,1,5892
1000218,M,36-45,14,C,3,1,5406
1000219,F,26-35,4,A,0,0,17189
1000220,M,26-35,12,A,3,0,7056
1000220,M,26-35,12,A,3,0,15828
1000220,M,26-35,12,A,3,0,9760
1000222,M,26-35,1,A,1,0,15204
1000222,M,26-35,1,A,1,0,16626
1000222,M,26-35,1,A,1,0,6944
1000223,M,26-35,17,B,4+,0,15851
1000223,M,26-35,17,B,4+,0,2098
1000223,M,26-35,17,B,4+,0,7069
1000223,M,26-35,17,B,4+,0,6854
1000223,M,26-35,17,B,4+,0,6970
1000223,M,26-35,17,B,4+,0,19303
1000223,M,26-35,17,B,4+,0,10042
1000225,M,26-35,7,A,0,0,5169
1000225,M,26-35,7,A,0,0,10051
1000225,M,26-35,7,A,0,0,5152
1000225,M,26-35,7,A,0,0,5358
1000225,M,26-35,7,A,0,0,6957
1000225,M,26-35,7,A,0,0,19991
1000225,M,26-35,7,A,0,0,19995
1000225,M,26-35,7,A,0,0,9804
1000225,M,26-35,7,A,0,0,8086
1000225,M,26-35,7,A,0,0,15230
1000225,M,26-35,7,A,0,0,7989
1000225,M,26-35,7,A,0,0,5299
1000225,M,26-35,7,A,0,0,7839
1000225,M,26-35,7,A,0,0,6409
1000225,M,26-35,7,A,0,0,6983
1000225,M,26-35,7,A,0,0,7979
1000225,M,26-35,7,A,0,0,6149
1000227,M,36-45,20,B,0,0,7094
1000228,M,26-35,15,A,1,0,3687
1000229,M,18-25,10,C,1,0,8114
1000229,M,18-25,10,C,1,0,10049
1000229,M,18-25,10,C,1,0,6197
1000229,M,18-25,10,C,1,0,3472
1000229,M,18-25,10,C,1,0,8070
1000229,M,18-25,10,C,1,0,7774
1000229,M,18-25,10,C,1,0,7929
1000229,M,18-25,10,C,1,0,19273
1000229,M,18-25,10,C,1,0,4095
1000230,M,46-50,1,C,1,0,15797
1000230,M,46-50,1,C,1,0,16889
1000230,M,46-50,1,C,1,0,6986
1000230,M,46-50,1,C,1,0,15914
1000230,M,46-50,1,C,1,0,19190
1000230,M,46-50,1,C,1,0,19228
1000230,M,46-50,1,C,1,0,8791
1000231,M,26-35,3,A,1,0,11516
1000231,M,26-35,3,A,1,0,19474
1000231,M,26-35,3,A,1,0,8787
1000232,M,26-35,20,A,1,1,4253
1000232,M,26-35,20,A,1,1,7131
1000232,M,26-35,20,A,1,1,10901
1000232,M,26-35,20,A,1,1,11970
1000233,F,46-50,20,C,2,1,3466
1000234,M,36-45,7,C,2,0,7933
1000234,M,36-45,7,C,2,0,8036
1000235,M,26-35,0,B,0,0,20273
1000235,M,26-35,0,B,0,0,19976
1000235,M,26-35,0,B,0,0,20261
1000235,M,26-35,0,B,0,0,8685
1000235,M,26-35,0,B,0,0,16605
1000235,M,26-35,0,B,0,0,23826
1000235,M,26-35,0,B,0,0,9719
1000235,M,26-35,0,B,0,0,8873
1000235,M,26-35,0,B,0,0,7537
1000235,M,26-35,0,B,0,0,8843
1000235,M,26-35,0,B,0,0,7860
1000235,M,26-35,0,B,0,0,6873
1000235,M,26-35,0,B,0,0,6997
1000235,M,26-35,0,B,0,0,1386
1000235,M,26-35,0,B,0,0,7119
1000236,M,26-35,5,B,2,0,19133
1000236,M,26-35,5,B,2,0,15860
1000237,M,26-35,6,C,1,1,20742
1000237,M,26-35,6,C,1,1,19619
1000237,M,26-35,6,C,1,1,15916
1000237,M,26-35,6,C,1,1,8759
1000237,M,26-35,6,C,1,1,11661
1000237,M,26-35,6,C,1,1,1460
1000238,F,51-55,7,B,0,0,9929
1000238,F,51-55,7,B,0,0,12084
1000238,F,51-55,7,B,0,0,7973
1000238,F,51-55,7,B,0,0,15524
1000238,F,51-55,7,B,0,0,7842
1000238,F,51-55,7,B,0,0,7765
1000238,F,51-55,7,B,0,0,7822
1000238,F,51-55,7,B,0,0,7156
1000238,F,51-55,7,B,0,0,8039
1000238,F,51-55,7,B,0,0,7867
1000238,F,51-55,7,B,0,0,5953
1000239,M,18-25,19,A,1,0,20072
1000239,M,18-25,19,A,1,0,10967
1000239,M,18-25,19,A,1,0,9969
1000239,M,18-25,19,A,1,0,5453
1000240,M,51-55,17,A,1,1,10819
1000240,M,51-55,17,A,1,1,15505
1000240,M,51-55,17,A,1,1,11471
1000242,F,18-25,4,A,3,0,15896
1000242,F,18-25,4,A,3,0,15525
1000242,F,18-25,4,A,3,0,11868
1000242,F,18-25,4,A,3,0,18994
1000242,F,18-25,4,A,3,0,19649
1000242,F,18-25,4,A,3,0,6587
1000242,F,18-25,4,A,3,0,11764
1000242,F,18-25,4,A,3,0,7880
1000242,F,18-25,4,A,3,0,15288
1000243,M,26-35,16,C,1,0,6903
1000243,M,26-35,16,C,1,0,13056
1000244,M,51-55,7,B,3,1,15624
1000244,M,51-55,7,B,3,1,8609
1000244,M,51-55,7,B,3,1,9920
1000245,M,36-45,16,B,0,0,15172
1000245,M,36-45,16,B,0,0,5877
1000245,M,36-45,16,B,0,0,12707
1000245,M,36-45,16,B,0,0,13156
1000245,M,36-45,16,B,0,0,1779
1000245,M,36-45,16,B,0,0,4031
1000245,M,36-45,16,B,0,0,6026
1000245,M,36-45,16,B,0,0,5855
1000245,M,36-45,16,B,0,0,8065
1000245,M,36-45,16,B,0,0,5871
1000245,M,36-45,16,B,0,0,9791
1000245,M,36-45,16,B,0,0,7791
1000245,M,36-45,16,B,0,0,4112
1000245,M,36-45,16,B,0,0,8006
1000245,M,36-45,16,B,0,0,7810
1000245,M,36-45,16,B,0,0,11488
1000245,M,36-45,16,B,0,0,5289
1000245,M,36-45,16,B,0,0,4147
1000245,M,36-45,16,B,0,0,5145
1000245,M,36-45,16,B,0,0,10791
1000245,M,36-45,16,B,0,0,3539
1000245,M,36-45,16,B,0,0,1897
1000245,M,36-45,16,B,0,0,11556
1000245,M,36-45,16,B,0,0,8109
1000245,M,36-45,16,B,0,0,11519
1000245,M,36-45,16,B,0,0,11766
1000245,M,36-45,16,B,0,0,12815
1000245,M,36-45,16,B,0,0,3956
1000245,M,36-45,16,B,0,0,11829
1000245,M,36-45,16,B,0,0,4623
1000245,M,36-45,16,B,0,0,4688
1000245,M,36-45,16,B,0,0,3113
1000245,M,36-45,16,B,0,0,2966
1000245,M,36-45,16,B,0,0,3210
1000245,M,36-45,16,B,0,0,6103
1000245,M,36-45,16,B,0,0,563
1000246,F,18-25,4,C,1,0,8731
1000249,F,18-25,14,C,2,0,8671
1000249,F,18-25,14,C,2,0,8712
1000249,F,18-25,14,C,2,0,8757
1000250,M,36-45,16,C,1,0,16500
1000250,M,36-45,16,C,1,0,9974
1000251,M,55+,17,A,0,1,11763
1000252,M,26-35,12,C,3,0,15782
1000252,M,26-35,12,C,3,0,7723
1000252,M,26-35,12,C,3,0,11407
1000253,F,26-35,11,C,1,0,5920
1000254,M,36-45,17,C,4+,0,15837
1000255,M,36-45,0,C,1,1,6019
1000255,M,36-45,0,C,1,1,16559
1000255,M,36-45,0,C,1,1,7102
1000255,M,36-45,0,C,1,1,8475
1000255,M,36-45,0,C,1,1,8608
1000255,M,36-45,0,C,1,1,3542
1000255,M,36-45,0,C,1,1,6133
1000255,M,36-45,0,C,1,1,10643
1000255,M,36-45,0,C,1,1,13132
1000255,M,36-45,0,C,1,1,19653
1000255,M,36-45,0,C,1,1,15482
1000255,M,36-45,0,C,1,1,15692
1000255,M,36-45,0,C,1,1,11489
1000256,M,46-50,16,C,3,0,11964
1000257,M,18-25,18,A,1,0,10084
1000257,M,18-25,18,A,1,0,20341
1000257,M,18-25,18,A,1,0,19200
1000257,M,18-25,18,A,1,0,8643
1000258,M,26-35,7,C,0,1,7766
1000258,M,26-35,7,C,0,1,8129
1000259,M,26-35,1,B,4+,0,7923
1000259,M,26-35,1,B,4+,0,12044
1000259,M,26-35,1,B,4+,0,10692
1000259,M,26-35,1,B,4+,0,18886
1000259,M,26-35,1,B,4+,0,15464
1000259,M,26-35,1,B,4+,0,7757
1000260,M,18-25,19,C,1,0,12019
1000260,M,18-25,19,C,1,0,8210
1000260,M,18-25,19,C,1,0,15172
1000260,M,18-25,19,C,1,0,11446
1000260,M,18-25,19,C,1,0,15436
1000260,M,18-25,19,C,1,0,7660
1000260,M,18-25,19,C,1,0,19160
1000260,M,18-25,19,C,1,0,11766
1000260,M,18-25,19,C,1,0,11757
1000261,M,26-35,20,A,4+,0,9980
1000261,M,26-35,20,A,4+,0,20800
1000261,M,26-35,20,A,4+,0,8132
1000261,M,26-35,20,A,4+,0,6179
1000261,M,26-35,20,A,4+,0,7002
1000261,M,26-35,20,A,4+,0,7769
1000261,M,26-35,20,A,4+,0,7128
1000261,M,26-35,20,A,4+,0,8037
1000261,M,26-35,20,A,4+,0,4148
1000261,M,26-35,20,A,4+,0,12102
1000261,M,26-35,20,A,4+,0,5822
1000261,M,26-35,20,A,4+,0,8270
1000261,M,26-35,20,A,4+,0,7174
1000262,F,26-35,1,C,1,0,18952
1000262,F,26-35,1,C,1,0,9892
1000262,F,26-35,1,C,1,0,15300
1000262,F,26-35,1,C,1,0,11927
1000262,F,26-35,1,C,1,0,11427
1000262,F,26-35,1,C,1,0,5379
1000263,F,26-35,7,C,1,0,15581
1000263,F,26-35,7,C,1,0,8155
1000263,F,26-35,7,C,1,0,5269
1000263,F,26-35,7,C,1,0,5817
1000264,M,36-45,0,B,1,1,5896
1000264,M,36-45,0,B,1,1,12430
1000264,M,36-45,0,B,1,1,13143
1000264,M,36-45,0,B,1,1,5166
1000264,M,36-45,0,B,1,1,1714
